"gene","gene_name","zscore","effect_size","pvalue","var_g","pred_perf_r2","pred_perf_pval","pred_perf_qval","n_snps_used","n_snps_in_cov","n_snps_in_model","fdr"
"ENSG00000099282.9","TSPAN15",-1.37026850642279,-0.0224272519724332,0.170603100257764,0.0131389591482963,0.266659623596952,2.07679485590186e-13,NA,12,12,12,0.52673721394352
"ENSG00000169684.13","CHRNA5",1.37020660431173,0.00726793592974826,0.17062241729475,0.126083831661683,0.367681157671945,3.46994076180224e-19,NA,17,17,17,0.52673721394352
"ENSG00000189269.12","DRICH1",-1.36972388841942,-0.00810637170420098,0.170773108769594,0.0734086031586127,0.281658501793106,4.93962445646539e-14,NA,9,9,9,0.52673721394352
"ENSG00000170275.14","CRTAP",1.36953392481957,0.0215181980780424,0.170832437842367,0.0120806512852062,0.152234910248109,5.56946431603551e-08,NA,26,27,27,0.52673721394352
"ENSG00000160282.13","FTCD",-1.36928314360211,-0.00989443574261203,0.170910785000624,0.0632397360080173,0.378523265749709,7.35555935533555e-20,NA,16,16,16,0.52673721394352
"ENSG00000128218.7","VPREB3",-1.36898211035599,-0.011472943910059,0.171004867051804,0.0594093279651647,0.263084950512096,1.13860181129954e-12,NA,9,9,9,0.52673721394352
"ENSG00000129484.13","PARP2",-1.36793006944757,-0.0458936816123565,0.171333966484279,0.00419713797179667,0.0747005730841558,0.000442775572629769,NA,19,19,19,0.527334931531323
"ENSG00000131127.13","ZNF141",-1.36768635661913,-0.0276808326126484,0.171410272333428,0.0107172945612506,0.0677487189193048,0.000878246246234322,NA,103,104,104,0.527334931531323
"ENSG00000233967.6","RP11-250B2.3",1.36595260243003,0.0174242508768517,0.171953840651628,0.0206728094738594,0.0928132856332334,8.37700154566215e-05,NA,39,39,39,0.528681247598043
"ENSG00000010030.13","ETV7",1.36554363503286,0.0139236745194194,0.172082248322419,0.038204990820054,0.113706731039299,1.01067725308989e-05,NA,25,25,25,0.528694041821936
"ENSG00000157343.8","ARMC12",-1.36526459226099,-0.0327559315250612,0.172169903398927,0.00699444729463258,0.0799456139077282,0.000208432098015956,NA,41,42,42,0.528694041821936
"ENSG00000033100.16","CHPF2",1.36205583625859,0.014714438768852,0.173180264456758,0.0238660393696838,0.128388985112868,2.82881868207039e-06,NA,33,34,34,0.531158659905208
"ENSG00000226266.6","AC009961.3",-1.36203956635906,-0.0049590993870294,0.173185398730616,0.201565339687365,0.0544272349019739,0.00248923977226186,NA,95,95,95,0.531158659905208
"ENSG00000135744.7","AGT",1.36133360319927,0.0121417646123291,0.173408288321796,0.0359826039270736,0.313632258578852,9.33464699801806e-16,NA,55,55,55,0.531515576612876
"ENSG00000186716.20","BCR",-1.36053207227675,-0.0114694094244179,0.173661610757789,0.052402024291476,0.372796892560136,4.70639744174825e-19,NA,59,59,59,0.531719040592734
"ENSG00000135632.11","SMYD5",1.36018387190695,0.0398125216723213,0.173771744981214,0.00417975822545703,0.0290634898377934,0.0317312060486859,NA,11,11,11,0.531719040592734
"ENSG00000204644.9","ZFP57",1.35993455914475,0.0275931627198065,0.173850633546924,0.00872758896889169,0.0480165771274541,0.00485192741269226,NA,65,68,68,0.531719040592734
"ENSG00000271265.1","RP11-230C9.4",1.35977575597599,0.0259816284757731,0.173900896642754,0.00723531002382066,0.0900914779346192,8.76467026647202e-05,NA,9,9,9,0.531719040592734
"ENSG00000067365.14","METTL22",1.35884746382869,0.0107034622947512,0.174194929390648,0.0483606957522477,0.0929425168376451,9.02432388943142e-05,NA,65,66,66,0.531948042323906
"ENSG00000113812.13","ACTR8",-1.35817508778721,-0.013532324204362,0.17440813350487,0.0385523197264219,0.20837111139073,6.92178396097487e-10,NA,10,10,10,0.531948042323906
"ENSG00000136297.14","MMD2",-1.35804926191972,-0.0542564803702976,0.174448053337357,0.00259885770293314,0.107288320028499,1.70736145258415e-05,NA,5,5,5,0.531948042323906
"ENSG00000068654.15","POLR1A",-1.35795230679195,-0.0175578552132965,0.174478818219634,0.0203808494971093,0.208603077401076,6.30651464813523e-10,NA,64,64,64,0.531948042323906
"ENSG00000272899.3","RP11-309L24.4",-1.35701512004338,-0.022010755836693,0.174776406293938,0.0138632833972055,0.174264410654487,1.79433571777717e-08,NA,10,10,10,0.531948042323906
"ENSG00000113272.13","THG1L",1.35689680938663,0.025037746078047,0.174814000793523,0.0113727172291517,0.0374239915119298,0.00990609370402509,NA,17,17,17,0.531948042323906
"ENSG00000196071.4","OR2L13",-1.35688182930881,-0.0101328912626643,0.174818761306868,0.0547909983719853,0.209284137746118,4.58483691655502e-10,NA,26,26,26,0.531948042323906
"ENSG00000157379.13","DHRS1",-1.35685082295324,-0.00960891416632591,0.174828615112466,0.086464518468198,0.418754431075857,4.65841597856304e-22,NA,39,39,39,0.531948042323906
"ENSG00000122741.15","DCAF10",-1.35488011414993,-0.0184269876631599,0.175455756337321,0.0277791364547107,0.169046438463526,2.68462938236349e-08,NA,47,49,49,0.533530910495571
"ENSG00000088833.17","NSFL1C",-1.35349384176981,-0.0804742140648672,0.175897916073729,0.00121433353869635,0.0545316768024109,0.00232037233454063,NA,8,8,8,0.53452484245499
"ENSG00000128536.15","CDHR3",-1.35318399531388,-0.0174644518407936,0.175996856944599,0.0184311546443893,0.0494821535596793,0.00387898583549752,NA,56,56,56,0.53452484245499
"ENSG00000151923.17","TIAL1",1.35194670823206,0.0413407530320025,0.176392363993339,0.00356604773129102,0.0479311150284898,0.00393816866170527,NA,12,12,12,0.535400180247422
"ENSG00000214021.15","TTLL3",1.35137628671984,0.0395185754040506,0.176574925992972,0.00431232181512904,0.040713790555519,0.00997711888749143,NA,15,15,15,0.53544504784332
"ENSG00000171877.20","FRMD5",-1.35123004409413,-0.0291052121687485,0.176621753256534,0.0094818408975462,0.149553645041951,3.19891570062886e-07,NA,27,29,29,0.53544504784332
"ENSG00000261402.1","RP11-378I6.1",-1.34995756614243,-0.0104825675934181,0.177029594631213,0.0577176537850741,0.20884756518137,5.48929959802779e-10,NA,97,97,97,0.53635560243458
"ENSG00000082805.19","ERC1",1.34959243777973,0.0108449494662633,0.177146751212816,0.0526049841493359,0.0460081953243492,0.00615623409010784,NA,92,92,92,0.536384883830068
"ENSG00000271324.1","RP11-10C24.2",1.34914618425132,0.00750178640515116,0.177290016365123,0.118414761777009,0.152838061947857,1.19355659841341e-07,NA,79,80,80,0.536493136241336
"ENSG00000145287.10","PLAC8",-1.34840055806237,-0.0142050943045251,0.17752958459247,0.034974176289426,0.195003558797325,4.21599941343278e-10,NA,32,32,32,0.536892501282682
"ENSG00000260633.1","RP11-375I20.6",-1.34666420452635,-0.00875382090717755,0.178088405764354,0.0998461404245152,0.295287360621343,4.24515139417651e-15,NA,39,39,39,0.538256296041264
"ENSG00000228696.8","ARL17B",1.34609231210618,0.00532909285103689,0.178272747694348,0.192839232587871,0.401898518737334,5.76316237251211e-21,NA,45,51,51,0.538487294791039
"ENSG00000137070.17","IL11RA",-1.34533250713703,-0.0193895150057858,0.178517880346891,0.0159874959607302,0.0851572697044136,6.51041782579478e-05,NA,69,69,69,0.53874287032021
"ENSG00000148290.9","SURF1",-1.3449234690633,-0.00782886473541438,0.178649950367662,0.11905141230069,0.424641901738139,6.69313561183596e-24,NA,65,68,68,0.53874287032021
"ENSG00000260369.2","CTD-2526A2.2",1.34472122862646,0.0299792362440639,0.178715276513037,0.00634147717881236,0.0296056507539633,0.0278118805850033,NA,4,4,4,0.53874287032021
"ENSG00000166788.9","SAAL1",1.34426308691073,0.00894415971409549,0.178863327634957,0.075709880978731,0.269606189831569,1.00033373454092e-13,NA,29,29,29,0.53874287032021
"ENSG00000167653.4","PSCA",-1.34415836604971,-0.00861267934804447,0.178897181587292,0.112794619101295,0.0696963449155824,0.000669969879267436,NA,74,75,75,0.53874287032021
"ENSG00000270947.1","AC025811.3",-1.34338909083539,-0.0216355401459011,0.179146017462159,0.0123516052703471,0.0759889613375032,0.000417027861043801,NA,24,24,24,0.538902829931775
"ENSG00000127241.16","MASP1",1.34332644856905,0.0140913615761625,0.179166291554472,0.0336089847911694,0.0284661052095175,0.0340546722898724,NA,57,57,57,0.538902829931775
"ENSG00000170100.13","ZNF778",-1.34190672056671,-0.0125044253928003,0.179626242412217,0.0457143688011964,0.0241618961921232,0.0359096185684577,NA,16,17,17,0.539960813034315
"ENSG00000162398.11","LEXM",-1.34132751070907,-0.0226758296318251,0.179814141542234,0.0172212695101789,0.090465916133772,9.1715681155873e-05,NA,47,48,48,0.539966018406508
"ENSG00000100151.15","PICK1",1.3412208176676,0.0181398767258621,0.179848769327296,0.0205799521209635,0.123721430422794,3.39918490058091e-06,NA,63,63,63,0.539966018406508
"ENSG00000100299.17","ARSA",-1.34058776324591,-0.0150043027939427,0.180054332396982,0.0210628037738935,0.161764433251153,4.58139544521768e-08,NA,13,13,13,0.539966018406508
"ENSG00000182551.13","ADI1",1.34019002712663,0.0188698871201532,0.180183573054165,0.0220856876978505,0.355267159060628,4.40712599973833e-18,NA,43,43,43,0.539966018406508
"ENSG00000179889.18","PDXDC1",-1.33990632533434,-0.0209730567055478,0.180275801421232,0.0154076998420832,0.109993243421601,1.04467649439149e-05,NA,9,9,9,0.539966018406508
"ENSG00000180777.13","ANKRD30B",1.33984118415443,0.0154995261297653,0.180296983060228,0.0222901150765745,0.0373709658976114,0.0124889870287211,NA,29,31,31,0.539966018406508
"ENSG00000170191.4","NANP",-1.33956920422377,-0.0198023067367168,0.180385441419569,0.0148147942851759,0.0331986339868462,0.0173098974321127,NA,15,15,15,0.539966018406508
"ENSG00000239389.7","PCDHA13",1.33803066986955,0.00942231540065831,0.180886439171538,0.0801666049011066,0.357993782857086,3.58664262624508e-18,NA,82,82,82,0.540830982320934
"ENSG00000092068.19","SLC7A8",1.33801617457578,0.0221428157566758,0.180891164227182,0.0108245401512125,0.295106985645234,3.63969448567878e-15,NA,23,25,25,0.540830982320934
"ENSG00000147676.13","MAL2",-1.3373309102141,-0.080681551596718,0.181114645607951,0.0010401255955902,0.109556456251914,8.62742446774947e-06,NA,6,6,6,0.541127368086203
"ENSG00000185305.10","ARL15",1.33704735198289,0.0445036402938858,0.181207180775961,0.00324803004712616,0.0560662651155178,0.00234096979259051,NA,16,17,17,0.541127368086203
"ENSG00000173715.15","C11orf80",-1.33600102468817,-0.0172827098907686,0.181548938380516,0.0178017105358932,0.0992640916605107,2.57612758494671e-05,NA,26,26,26,0.541823685716971
"ENSG00000143156.13","NME7",1.33510374100394,0.0249575426099589,0.181842395245548,0.0110746846268522,0.0765972751149179,0.000363407249846061,NA,42,42,42,0.54184913605527
"ENSG00000213057.5","C1orf220",1.33502683303265,0.0721596181549745,0.181867564382409,0.00122279128387032,0.0280410778858333,0.0345692364698838,NA,5,5,5,0.54184913605527
"ENSG00000131969.14","ABHD12B",1.33496174935216,0.0330350006122478,0.181888865884755,0.00718359099741839,0.138804029877602,7.17378460568341e-07,NA,13,13,13,0.54184913605527
"ENSG00000050327.14","ARHGEF5",1.33464728574481,0.0162444890270406,0.181991814033794,0.0245768794284196,0.141868458901739,6.0277107059573e-07,NA,25,25,25,0.54184913605527
"ENSG00000153310.19","FAM49B",-1.33343850487179,-0.0317956640513188,0.182387943486765,0.0061736921732249,0.118512344420038,7.92474150528026e-06,NA,115,115,115,0.542395857261043
"ENSG00000077616.10","NAALAD2",1.33342358957409,0.0268013537998738,0.182392835367541,0.0108034770053171,0.133848546471884,1.26118922526798e-06,NA,9,9,9,0.542395857261043
"ENSG00000274750.2","HIST1H3E",-1.33259888933885,-0.00701473384222474,0.182663469855126,0.147077548957645,0.351320661611475,6.10072192828393e-18,NA,74,75,75,0.542575811060199
"ENSG00000070756.15","PABPC1",-1.33257652183003,-0.0179395901799341,0.182670814144516,0.0190750757697888,0.0521462812665793,0.0031677882296983,NA,64,64,64,0.542575811060199
"ENSG00000137124.7","ALDH1B1",1.33084007474279,0.0124832721993011,0.183241638554648,0.0495047782678723,0.100124296113841,3.8252954073405e-05,NA,47,47,47,0.543947517184827
"ENSG00000130921.7","C12orf65",-1.32960249274384,-0.00930938868972121,0.183649276388727,0.0704238041130561,0.0835863858989061,0.000154541168895373,NA,71,72,72,0.544833465624107
"ENSG00000165269.12","AQP7",1.32898310201985,0.00658792128189809,0.183853544883772,0.177052355593039,0.510134571166977,6.64699249011104e-29,NA,31,33,33,0.545099374111143
"ENSG00000214491.8","SEC14L6",-1.32866843256169,-0.0118373790244953,0.18395738396857,0.0460893202585264,0.322400303452966,1.02502423273387e-15,NA,17,18,18,0.545099374111143
"ENSG00000043514.15","TRIT1",-1.32609542633442,-0.0128647694320348,0.18480809090755,0.0485367358379713,0.23727330000261,5.7306140090286e-12,NA,67,67,67,0.5472951772277
"ENSG00000122912.14","SLC25A16",1.32552308888314,0.0125636039234114,0.184997716645851,0.0545528746291403,0.243730630811969,1.27511534075517e-12,NA,24,24,24,0.547531794817791
"ENSG00000076258.9","FMO4",-1.32519210349474,-0.0296269178840589,0.185107443759934,0.00766385942157821,0.0372375566708365,0.0118564859085782,NA,10,10,10,0.547531798673427
"ENSG00000169087.10","HSPBAP1",-1.32441181991604,-0.0250760045301003,0.185366311160507,0.00809096009329134,0.0646427392435407,0.00101622409504041,NA,27,27,27,0.547972685243442
"ENSG00000099330.8","OCEL1",1.32361757890304,0.00990359119523019,0.185630083970128,0.0812420652673011,0.262655510867113,4.20873248707436e-13,NA,49,49,49,0.548427542339218
"ENSG00000114757.18","PEX5L",1.32244478842864,0.0510501360869928,0.186020082957596,0.00363973735146446,0.0869759041178667,8.52169677620385e-05,NA,20,20,20,0.549016332661012
"ENSG00000186510.11","CLCNKA",-1.32234434020139,-0.0184279531756359,0.186053514084152,0.0173836983466423,0.0892434346156217,7.26763794109642e-05,NA,12,12,12,0.549016332661012
"ENSG00000243414.5","TICAM2",-1.32202614228805,-0.0308177837675188,0.186159445864215,0.00824220890893449,0.0295276243314411,0.0282789339300161,NA,12,12,12,0.549016332661012
"ENSG00000001461.16","NIPAL3",-1.32119702200396,-0.0365187717113462,0.18643567903251,0.00477454304982235,0.0307264783378075,0.0260685796936243,NA,28,29,29,0.54944104277858
"ENSG00000272777.1","RP11-571L19.8",-1.32019742961374,-0.00933884367891558,0.186769109944457,0.0447995686993541,0.0504912072936451,0.00386136367081539,NA,131,133,133,0.54944104277858
"ENSG00000116783.14","TNNI3K",1.32003224354344,0.00961393186628446,0.18682425293252,0.0501729682471039,0.193798474071695,3.10162256642652e-09,NA,87,88,88,0.54944104277858
"ENSG00000218672.1","AC008060.7",1.31940546087149,0.00783205987625937,0.187033597093294,0.0871698567110968,0.243220572347222,4.85208703902729e-12,NA,17,17,17,0.54944104277858
"ENSG00000066777.8","ARFGEF1",-1.31933825033593,-0.0314669435151001,0.187056055558561,0.00738462206002959,0.0425744659690549,0.00709811676267465,NA,19,19,19,0.54944104277858
"ENSG00000134058.11","CDK7",-1.31905943838061,-0.04628807699695,0.187149242110018,0.00354355700727474,0.0743341149658675,0.000428923311268722,NA,17,17,17,0.54944104277858
"ENSG00000037474.14","NSUN2",1.31879733347404,0.00645961059093835,0.187236875968554,0.153161049622955,0.518798477032189,1.45727906998363e-30,NA,24,25,25,0.54944104277858
"ENSG00000137338.5","PGBD1",-1.31863432610378,-0.0168167191738566,0.187291392192499,0.0253987739824253,0.102025225490501,3.09064889678413e-05,NA,30,30,30,0.54944104277858
"ENSG00000122376.11","FAM35A",-1.3186252390419,-0.013305953710309,0.187294431616506,0.0282660299643035,0.114504345660695,5.25716905841662e-06,NA,36,37,37,0.54944104277858
"ENSG00000261390.5","MAFTRR",-1.31759980419081,-0.00969881883004935,0.187637651196214,0.0684115641743914,0.174376551266773,2.10014226421729e-08,NA,24,24,24,0.549630756818985
"ENSG00000255621.1","RP11-377D9.3",1.31744641970738,0.011483146942375,0.187689029850788,0.0502775143078623,0.198803594909482,8.41885822385587e-11,NA,24,26,26,0.549630756818985
"ENSG00000215915.9","ATAD3C",-1.31744489387401,-0.00938230183974007,0.187689541005922,0.0577073909392346,0.288051406418197,3.46535156863207e-14,NA,19,19,19,0.549630756818985
"ENSG00000260807.6","RP11-161M6.2",-1.31689764442962,-0.0228940384559081,0.187872936190211,0.0128648501094905,0.158596848088402,5.77415727313789e-08,NA,7,7,7,0.549638514505145
"ENSG00000156218.12","ADAMTSL3",-1.31669331344578,-0.0406642132543073,0.187941445841549,0.00294935706752938,0.0406499534285417,0.00966815825779782,NA,13,13,13,0.549638514505145
"ENSG00000186522.14","SEPT10",-1.31629023978382,-0.0536981530691774,0.188076645506123,0.00294907120239022,0.122997980499076,3.65472861508827e-06,NA,10,10,10,0.549638514505145
"ENSG00000110955.8","ATP5B",-1.31612294131003,-0.0630536715465566,0.188132782119196,0.00231737831819351,0.0252883953770152,0.0445956920514727,NA,26,26,26,0.549638514505145
"ENSG00000174032.16","SLC25A30",1.31516865023751,0.0210396298383296,0.188453228664617,0.0144755450545025,0.0240443079643709,0.0482043722422503,NA,46,46,46,0.550252551805991
"ENSG00000270996.1","RP11-342K6.4",1.31451806484439,0.0150351791225895,0.188671922927641,0.0294237765344598,0.121413973454667,2.95168299826011e-06,NA,15,15,15,0.550454454581982
"ENSG00000141314.12","RHBDL3",1.31407415005515,0.0175426060213018,0.188821252260155,0.0210261907152606,0.135791785229651,9.83268932022603e-07,NA,23,24,24,0.550454454581982
"ENSG00000080031.9","PTPRH",-1.31388342027188,-0.0232179633397748,0.188885438971673,0.0063027038442297,0.0978122627568058,1.20899920552428e-05,NA,2,2,2,0.550454454581982
"ENSG00000109534.16","GAR1",1.31365116108623,0.0126460179487079,0.18896362338656,0.0452142168220821,0.163630338724377,1.86366784207237e-08,NA,73,73,73,0.550454454581982
"ENSG00000120669.15","SOHLH2",-1.31315901335631,-0.00548993577963705,0.189129371811865,0.230422577051393,0.55378351541328,2.06433338751527e-33,NA,126,126,126,0.550615849090552
"ENSG00000124098.9","FAM210B",-1.31206400434986,-0.0183007996871607,0.189498539900166,0.0253323599508923,0.154186267402295,1.17571798295751e-07,NA,35,35,35,0.551368929505439
"ENSG00000272384.1","RP11-44N11.2",1.31157939906774,0.0142520135531033,0.189662087695555,0.0248702236538244,0.0288058284123964,0.0304346246963467,NA,37,37,37,0.551523203730081
"ENSG00000101166.15","PRELID3B",-1.31057906150818,-0.116512157279473,0.190000017124934,0.000614698400528972,0.0365799278932369,0.014385394109561,NA,1,1,1,0.55202540111885
"ENSG00000265971.1","RP11-269G24.6",-1.31037138567557,-0.0313646138590379,0.190070228782521,0.00739441082203996,0.0257517656939941,0.041172742597485,NA,21,21,21,0.55202540111885
"ENSG00000169826.7","CSGALNACT2",-1.31008622985375,-0.00741334359712615,0.190166666237135,0.119101700105219,0.528650093894786,8.93871691664849e-32,NA,22,22,22,0.55202540111885
